,"temperature_2m_(41.6351016, 15.908","relative_humidity_2m_(41.6351016, 15.908","precipitation_(41.6351016, 15.908","pressure_msl_(41.6351016, 15.908","surface_pressure_(41.6351016, 15.908","et0_fao_evapotranspiration_(41.6351016, 15.908","shortwave_radiation_(41.6351016, 15.908","direct_radiation_(41.6351016, 15.908","temperature_2m_(45.4821829, 9.2294","relative_humidity_2m_(45.4821829, 9.2294","precipitation_(45.4821829, 9.2294","pressure_msl_(45.4821829, 9.2294","surface_pressure_(45.4821829, 9.2294","et0_fao_evapotranspiration_(45.4821829, 9.2294","shortwave_radiation_(45.4821829, 9.2294","direct_radiation_(45.4821829, 9.2294","temperature_2m_(41.4418911, 15.5449","relative_humidity_2m_(41.4418911, 15.5449","precipitation_(41.4418911, 15.5449","pressure_msl_(41.4418911, 15.5449","surface_pressure_(41.4418911, 15.5449","et0_fao_evapotranspiration_(41.4418911, 15.5449","shortwave_radiation_(41.4418911, 15.5449","direct_radiation_(41.4418911, 15.5449","temperature_2m_(45.670795, 9.96259895222","relative_humidity_2m_(45.670795, 9.96259895222","precipitation_(45.670795, 9.96259895222","pressure_msl_(45.670795, 9.96259895222","surface_pressure_(45.670795, 9.96259895222","et0_fao_evapotranspiration_(45.670795, 9.96259895222","shortwave_radiation_(45.670795, 9.96259895222","direct_radiation_(45.670795, 9.96259895222","temperature_2m_(45.4284536, 10.1863","relative_humidity_2m_(45.4284536, 10.1863","precipitation_(45.4284536, 10.1863","pressure_msl_(45.4284536, 10.1863","surface_pressure_(45.4284536, 10.1863","et0_fao_evapotranspiration_(45.4284536, 10.1863","shortwave_radiation_(45.4284536, 10.1863","direct_radiation_(45.4284536, 10.1863","temperature_2m_(41.2663139, 15.8976","relative_humidity_2m_(41.2663139, 15.8976","precipitation_(41.2663139, 15.8976","pressure_msl_(41.2663139, 15.8976","surface_pressure_(41.2663139, 15.8976","et0_fao_evapotranspiration_(41.2663139, 15.8976","shortwave_radiation_(41.2663139, 15.8976","direct_radiation_(41.2663139, 15.8976"
315,18.897001,87.98571,0.2,1028.6,1024.4763,0.21796475,336.0,144.0,13.981,99.65803,0.0,1034.6,1018.4778,0.14367495,298.0,104.0,17.2565,96.730835,0.3,1029.6,1020.22906,0.1699315,245.0,101.0,16.056,96.11547,0.0,1034.0,1009.1357,0.14549994,269.0,91.0,13.907001,99.660934,0.0,1034.0,1023.0389,0.12740244,252.0,61.0,18.8315,98.364,3.4,1029.2,1014.50415,0.23920368,368.0,166.0
316,15.497,94.5466,5.3,1023.9,1019.74945,0.24510418,489.0,395.0,14.731,95.97498,0.3,1028.0,1012.24274,0.20492168,406.0,318.0,16.456501,95.45153,2.4,1023.9,1014.4734,0.2579515,476.0,379.0,14.656,93.51674,1.2,1027.9,1003.5784,0.2125295,417.0,346.0,15.157001,91.884445,0.6,1027.4,1016.6921,0.22109187,412.0,337.0,16.981499,98.99287,4.0,1023.9,1009.1011,0.25671303,483.0,382.0
317,16.397001,95.4912,0.6,1022.7,1018.58093,0.22324514,414.0,285.0,11.981,97.256294,0.7,1024.6,1008.79596,0.13718699,289.0,118.0,16.6565,98.68546,0.3,1022.8,1013.3354,0.16565713,260.0,141.0,12.156,98.99227,1.3,1024.5,1000.0611,0.16476315,371.0,267.0,12.757,97.6018,1.0,1024.4,1013.6075,0.1791757,397.0,307.0,17.981499,100.0,0.1,1022.6,1007.75494,0.1907958,332.0,228.0
318,17.397001,95.15947,0.1,1020.8,1016.67,0.23240799,424.0,297.0,8.831,98.96734,0.5,1021.5,1005.5482,0.037712034,55.0,3.0,19.3565,99.00762,0.1,1021.0,1011.67847,0.25594968,456.0,369.0,9.705999,98.656235,0.9,1021.0,996.236,0.045330245,67.0,1.0,9.407001,97.66077,0.7,1020.9,1010.0417,0.052533906,91.0,1.0,19.3315,100.0,0.0,1021.1,1006.39526,0.2609665,457.0,358.0
319,17.947,90.47585,1.1,1013.1,1009.0082,0.1759332,336.0,146.0,12.731,98.65331,1.7,1010.6,994.9321,0.14781046,323.0,183.0,19.5065,84.674355,0.2,1012.6,1003.37115,0.15680039,222.0,82.0,12.056,100.0,1.3,1010.7,986.42145,0.14862105,356.0,236.0,12.257,97.99511,0.9,1010.4,999.70984,0.14588957,338.0,203.0,18.981499,86.70499,0.4,1013.1,998.5437,0.17193937,276.0,116.0
320,17.897001,97.76446,0.0,1005.6,1001.55884,0.206272,391.0,271.0,12.581,100.0,0.5,1003.6,987.91125,0.13405684,278.0,146.0,21.956501,95.21864,0.0,1005.1,995.9932,0.23061973,387.0,262.0,13.906,100.0,2.9,1003.1,978.987,0.15443172,322.0,228.0,12.807,99.65618,0.4,1003.3,992.59076,0.13823113,300.0,162.0,20.731499,97.05972,0.2,1005.5,991.1426,0.21879391,375.0,258.0
321,21.197,86.63402,0.5,1006.3,1002.24567,0.27403024,444.0,349.0,15.681001,99.664345,0.5,1004.5,988.9488,0.19221665,371.0,293.0,22.0065,92.03686,1.4,1006.1,996.91296,0.29175502,410.0,309.0,15.455999,100.0,0.9,1004.2,980.15753,0.1830753,376.0,288.0,14.557,98.67201,0.1,1004.7,993.9721,0.14721408,290.0,191.0,22.1315,83.523895,0.6,1006.5,992.14825,0.30111298,409.0,311.0
322,16.997,95.61974,5.8,1007.9,1003.83636,0.12480063,244.0,99.0,14.031,98.65331,0.0,1008.6,992.72046,0.16095942,324.0,181.0,17.1565,94.602745,5.4,1007.3,998.1083,0.12961924,256.0,82.0,14.156,86.864746,0.0,1008.4,983.95,0.20377529,387.0,292.0,13.657001,100.0,0.0,1008.9,998.1521,0.17947726,369.0,259.0,18.5815,96.16363,4.4,1007.6,993.1926,0.15578994,271.0,106.0
323,16.047,88.45067,0.1,1007.6,1003.5558,0.16019993,279.0,79.0,12.681001,98.59962,0.0,1012.5,996.89886,0.17709446,394.0,324.0,14.9565,93.24904,0.2,1009.0,999.665,0.12893,216.0,43.0,12.205999,87.953575,0.1,1012.2,988.1379,0.17777133,393.0,320.0,12.407001,96.212585,0.0,1012.5,1001.8328,0.17556556,389.0,316.0,15.281501,94.44041,1.7,1008.9,994.2667,0.10919077,193.0,29.0
324,15.497,80.58987,0.1,1010.9,1006.8256,0.27154028,446.0,354.0,12.081,100.0,0.8,1011.4,995.4192,0.17788675,375.0,281.0,16.6065,80.08392,0.0,1011.8,1002.61505,0.2905514,470.0,386.0,12.756,97.62637,0.6,1011.2,986.57806,0.1973141,385.0,301.0,11.607,100.0,1.0,1011.2,1000.3352,0.16634871,378.0,287.0,16.481499,76.098976,0.0,1011.8,997.3802,0.285405,468.0,381.0
325,14.947,94.56114,4.6,1007.5,1003.3908,0.119672194,202.0,46.0,11.081,93.369225,3.6,1001.3,985.6886,0.10298186,120.0,7.0,15.6565,89.048294,3.8,1006.5,997.23193,0.14400093,218.0,55.0,8.406,98.31417,3.9,1001.3,977.1756,0.03447848,53.0,0.0,8.657001,94.03176,3.8,1000.9,990.26,0.032355838,39.0,0.0,15.3815,86.652504,2.0,1007.2,992.6983,0.14145714,295.0,142.0
326,14.297,84.69569,0.2,1009.1,1004.9641,0.21606001,378.0,254.0,12.181001,92.23967,0.0,1008.5,992.5219,0.17364722,386.0,319.0,16.2565,83.84272,0.0,1009.6,1000.208,0.2638877,424.0,334.0,12.606,89.570404,0.0,1007.9,983.2579,0.19136265,390.0,322.0,11.857,96.53783,0.0,1008.2,997.34216,0.17169192,388.0,318.0,16.1315,85.530556,0.0,1009.6,994.90985,0.2718105,456.0,368.0
327,16.797,86.57042,0.2,1018.5,1014.3358,0.24722095,453.0,368.0,14.3810005,95.860695,0.0,1017.7,1001.6599,0.1961641,382.0,315.0,16.456501,95.24524,0.0,1018.9,1009.44183,0.2537377,449.0,365.0,12.506,86.59125,0.0,1017.3,992.54706,0.18119283,384.0,317.0,11.957001,93.46179,0.0,1017.9,1006.932,0.16874638,382.0,313.0,16.731499,92.92033,0.0,1019.0,1004.2123,0.25243142,456.0,371.0
328,14.947,91.53304,0.0,1021.8,1017.66144,0.20758533,404.0,282.0,11.581,94.90437,0.0,1022.3,1006.1699,0.15469466,348.0,262.0,16.6065,95.92969,0.4,1021.6,1012.22754,0.20990553,368.0,253.0,11.705999,93.94528,0.0,1021.9,997.03955,0.1712629,375.0,312.0,11.807,93.89303,0.0,1022.0,1011.02295,0.14531519,326.0,260.0,16.981499,95.27594,0.2,1021.8,1007.13135,0.21974139,378.0,280.0
329,12.647,89.39249,1.8,1023.4,1019.2238,0.06518113,44.0,0.0,11.6310005,97.889046,0.0,1030.3,1014.00024,0.15705167,369.0,300.0,11.0065,93.4794,3.8,1023.6,1014.1264,0.051638264,62.0,0.0,13.356,85.919495,0.0,1030.2,1005.02136,0.18463732,377.0,309.0,13.107,93.91926,0.0,1030.2,1019.1368,0.17177157,373.0,306.0,11.0815,93.20646,3.3,1023.0,1008.2012,0.049393862,41.0,0.0
330,14.347,83.691475,0.8,1023.9,1019.7444,0.21657985,421.0,324.0,10.831,95.490585,0.0,1029.9,1013.77435,0.15293257,351.0,273.0,14.6565,90.34756,0.6,1024.3,1014.8133,0.2134383,357.0,226.0,11.056,91.92568,0.0,1029.9,1004.81726,0.15466298,339.0,252.0,11.057,94.10143,0.0,1029.9,1018.9459,0.15958533,353.0,278.0,11.9315,93.112114,1.9,1024.0,1009.2383,0.14012758,303.0,184.0
331,13.347,89.48772,0.3,1020.7,1016.5208,0.19056141,379.0,290.0,8.031,97.53612,0.0,1023.7,1007.6027,0.08283172,179.0,18.0,13.2065,94.98259,0.0,1021.4,1011.9052,0.20866045,424.0,336.0,8.406,95.87953,0.0,1023.4,998.5734,0.07156119,138.0,8.0,7.9570003,93.79378,0.0,1023.4,1012.31903,0.07218895,146.0,5.0,13.3815,92.38843,0.0,1021.1,1006.198,0.20505543,412.0,305.0
332,12.497,92.28553,1.5,1015.3,1011.1605,0.16532432,349.0,217.0,7.931,97.214386,0.2,1019.7,1003.6198,0.071010135,148.0,6.0,12.6565,96.68734,0.6,1015.2,1005.7493,0.19982629,425.0,332.0,7.3059998,98.60159,0.5,1019.5,994.7853,0.055240553,108.0,2.0,7.107,94.59954,0.4,1019.3,1008.3773,0.059883133,125.0,4.0,12.3315,94.39951,0.3,1015.4,1000.5369,0.18661217,398.0,294.0
333,13.547,75.84357,0.1,1013.2,1009.0691,0.122817256,163.0,40.0,6.2809997,99.641624,0.0,1020.8,1004.7483,0.06233018,148.0,13.0,12.356501,95.69592,0.8,1014.8,1005.3646,0.08406148,135.0,19.0,6.856,100.0,0.0,1021.0,996.18774,0.04754806,73.0,2.0,7.257,97.89965,0.0,1020.8,1009.85144,0.06466325,131.0,9.0,11.1315,97.98124,1.3,1014.3,999.5236,0.050868757,86.0,2.0
334,13.497,87.05291,0.1,1017.7,1013.5302,0.16585276,311.0,112.0,6.9309998,98.92521,0.0,1020.4,1004.2906,0.123890325,348.0,273.0,12.856501,83.96714,0.1,1018.2,1008.735,0.15671079,297.0,176.0,9.506,95.43903,0.0,1020.1,995.34576,0.15031216,352.0,280.0,9.507,96.13782,0.0,1020.1,1009.08655,0.13697052,316.0,239.0,13.1315,86.61185,0.1,1018.3,1003.50946,0.14140497,261.0,78.0
335,12.947,94.55284,0.5,1019.3,1015.163,0.18285234,377.0,238.0,7.081,98.57966,0.5,1020.0,1004.02936,0.06838422,140.0,28.0,12.8065,98.335945,1.8,1019.2,1009.8135,0.14138731,282.0,162.0,6.856,93.56107,0.0,1020.1,995.3663,0.045391854,73.0,6.0,7.457,92.14996,0.1,1020.0,1009.04254,0.051489715,87.0,11.0,14.031501,96.402916,0.2,1019.3,1004.59314,0.1760862,347.0,192.0
336,16.247,97.44088,4.1,1017.9,1013.77454,0.12883875,237.0,76.0,7.231,94.58361,2.7,1019.6,1003.62415,0.031477507,46.0,0.0,16.5565,100.0,0.4,1017.6,1008.1218,0.16476631,309.0,216.0,7.606,98.28993,1.1,1019.1,994.1884,0.039519805,58.0,0.0,7.607,98.97698,1.2,1019.3,1008.36755,0.036088925,56.0,0.0,17.8315,97.65937,0.5,1017.7,1002.94403,0.15068676,216.0,39.0
337,16.447,95.53581,0.5,1020.2,1016.0384,0.2172802,420.0,343.0,9.1310005,97.64086,2.5,1017.5,1001.6751,0.07448479,158.0,27.0,19.206501,95.7719,0.0,1019.9,1010.4607,0.2571247,417.0,337.0,9.455999,99.316124,2.6,1018.3,993.7488,0.050639886,102.0,38.0,9.607,98.97084,3.9,1018.0,1007.16656,0.056957603,142.0,33.0,19.1815,91.442406,0.4,1020.2,1005.4107,0.26730454,418.0,337.0
338,17.147001,82.9598,0.0,1022.0,1017.89294,0.2179061,410.0,329.0,9.431001,97.635284,1.8,1019.3,1003.4305,0.07639181,168.0,67.0,19.0565,91.82222,0.0,1021.7,1012.4394,0.25478607,406.0,322.0,10.455999,100.0,5.5,1019.2,994.7004,0.08914747,197.0,103.0,10.607,97.29462,2.3,1019.0,1008.2093,0.05906804,110.0,29.0,19.481499,86.38424,0.0,1022.0,1007.42725,0.25957772,414.0,331.0
339,17.997002,90.088425,0.0,1018.9,1014.7422,0.21229163,392.0,275.0,7.4309998,100.0,0.0,1018.3,1002.1957,0.11517301,305.0,221.0,18.456501,94.71191,0.0,1018.5,1009.07367,0.22179185,407.0,318.0,8.406,97.498474,0.0,1017.7,992.9853,0.13311033,346.0,274.0,7.757,100.0,0.0,1018.1,1007.14716,0.11549717,318.0,228.0,18.5815,92.80589,0.0,1018.9,1004.16046,0.23276232,408.0,323.0
340,17.097,95.75359,0.1,1012.7,1008.5877,0.2041675,401.0,316.0,5.331,100.0,0.0,1015.7,999.5846,0.06794274,178.0,72.0,16.3565,97.34721,0.0,1012.8,1003.5212,0.20733492,392.0,309.0,7.7060003,94.81202,0.0,1015.1,990.4551,0.12660515,328.0,241.0,6.857,100.0,0.0,1015.3,1004.346,0.119050264,331.0,240.0,16.5815,97.654755,0.0,1012.9,998.17706,0.20848615,395.0,308.0
341,16.847,98.36165,0.0,1013.2,1009.06635,0.21289723,402.0,318.0,6.481,98.920815,0.0,1014.0,997.94354,0.07317134,169.0,36.0,17.956501,100.0,0.0,1012.7,1003.3585,0.23037413,372.0,269.0,6.8059998,100.0,0.0,1013.2,988.19214,0.07481831,166.0,85.0,6.107,98.9298,0.5,1013.6,1002.57947,0.053459067,120.0,32.0,18.481499,99.66606,0.0,1013.1,998.43146,0.2471143,397.0,305.0
342,15.547,88.734116,0.0,1011.8,1007.71216,0.09778882,161.0,13.0,4.5309997,97.158936,2.0,1010.4,994.44653,0.028871253,54.0,10.0,17.956501,89.55122,0.0,1011.1,1001.7865,0.10923928,93.0,8.0,5.156,98.919266,2.9,1010.8,986.1483,0.028687393,49.0,3.0,5.207,97.24154,2.7,1010.3,999.4449,0.024534266,37.0,0.0,18.3315,82.30503,0.0,1011.6,997.0093,0.1402907,145.0,38.0
343,17.647001,97.46528,0.5,1005.1,1001.06305,0.13084477,235.0,142.0,5.4309998,99.28525,0.0,1002.2,986.26166,0.06663703,174.0,76.0,18.5065,93.93226,5.6,1004.6,995.5166,0.1283923,171.0,65.0,8.106,100.0,0.3,1001.8,977.1666,0.085781075,233.0,122.0,5.607,99.646774,0.2,1001.9,991.0751,0.041077923,80.0,11.0,18.6815,91.77535,1.6,1004.8,990.5926,0.13454309,212.0,64.0
344,14.797,92.14642,5.1,1004.0,999.87695,0.18962005,389.0,304.0,8.581,95.707016,0.0,1007.7,991.5549,0.15389742,316.0,225.0,15.606501,92.65546,0.5,1003.8,994.5359,0.21759804,369.0,267.0,6.656,100.0,0.7,1007.9,983.0765,0.0759652,180.0,79.0,6.857,99.642715,3.8,1007.8,996.9073,0.07206668,170.0,51.0,15.6315,92.065346,3.2,1004.2,989.68835,0.23206902,364.0,272.0
345,11.547,86.37571,0.1,1011.7,1007.5121,0.15820472,319.0,197.0,3.8810003,99.291916,0.0,1013.0,996.8285,0.079823926,232.0,117.0,11.0065,92.0953,0.0,1011.8,1002.33905,0.14108682,278.0,147.0,3.906,100.0,0.0,1013.0,987.79346,0.11636086,341.0,271.0,4.207,100.0,0.0,1013.1,1002.0084,0.1090256,320.0,250.0,11.731501,91.43766,0.1,1012.0,997.1337,0.17223494,355.0,214.0
346,12.097,96.41305,0.7,1010.8,1006.6461,0.0430252,67.0,4.0,2.431,97.15548,0.4,1012.8,996.661,0.035195593,67.0,1.0,9.9565,96.35579,1.7,1010.6,1001.1402,0.06500214,131.0,1.0,3.306,97.46359,0.1,1012.9,987.6959,0.054640956,105.0,3.0,3.007,98.91083,0.4,1012.6,1001.49786,0.04459445,103.0,11.0,10.4315,100.0,1.7,1010.8,995.9726,0.049616687,84.0,1.0
347,14.347,98.71116,2.2,1007.1,1002.9968,0.038916074,60.0,2.0,4.381,95.38288,0.0,1010.8,994.7452,0.08672666,238.0,86.0,10.4565,98.338554,3.6,1007.6,998.235,0.039693017,70.0,12.0,5.356,95.74408,0.0,1010.1,985.2269,0.0978474,257.0,107.0,4.957,98.190575,0.0,1010.2,999.23425,0.08757132,253.0,105.0,11.5815,100.0,3.9,1007.4,992.79626,0.03572449,68.0,1.0
348,14.997,96.181625,0.0,1010.7,1006.6308,0.1833727,360.0,242.0,2.5310001,99.641624,3.3,1009.1,993.04034,0.03723288,58.0,0.0,16.456501,98.66521,0.5,1010.3,1001.116,0.19005159,369.0,260.0,3.806,99.29634,3.5,1009.5,984.6194,0.033694454,59.0,1.0,4.007,99.29149,3.5,1009.0,998.0827,0.04045074,58.0,1.0,18.1815,95.1496,0.0,1010.2,995.9041,0.20664822,375.0,269.0
349,19.797,90.98201,1.5,1010.1,1006.02246,0.2094233,349.0,207.0,5.2809997,100.0,0.0,1010.9,994.84924,0.067684956,198.0,58.0,22.0065,93.93226,1.3,1010.3,1001.04254,0.2424351,324.0,158.0,6.906,100.0,0.0,1009.9,985.209,0.06490682,156.0,41.0,5.357,98.25402,0.2,1010.2,999.2993,0.039558697,100.0,11.0,22.1815,93.926476,1.0,1010.1,995.58936,0.25916156,355.0,245.0
350,17.997002,94.18106,0.1,1023.2,1019.03925,0.2141105,395.0,319.0,5.7809997,100.0,0.0,1028.6,1012.41693,0.06425655,180.0,83.0,18.8565,97.06144,0.1,1023.8,1014.3991,0.22659901,385.0,300.0,9.256,100.0,0.0,1028.6,1003.52747,0.11352027,282.0,172.0,8.507,100.0,0.0,1028.5,1017.3536,0.09508661,267.0,146.0,19.1315,96.71622,0.1,1023.6,1008.8104,0.23182097,393.0,312.0
351,13.947,95.161316,2.4,1032.7,1028.4834,0.13164392,224.0,91.0,7.4309998,100.0,0.0,1036.0,1019.4165,0.10395687,264.0,140.0,14.7065,95.46203,0.0,1033.5,1023.92975,0.19025034,341.0,223.0,7.106,98.94573,0.0,1035.7,1010.3463,0.09113672,224.0,126.0,7.657,96.78233,0.0,1035.7,1024.3922,0.11500023,299.0,212.0,14.6815,95.761284,0.1,1033.3,1018.2972,0.15465373,288.0,199.0
352,14.097,89.41644,0.0,1033.8,1029.6058,0.18070938,352.0,239.0,5.481,100.0,0.0,1035.8,1019.46594,0.067070805,163.0,56.0,12.856501,93.61367,0.0,1034.4,1024.9198,0.17223659,351.0,254.0,6.156,100.0,0.0,1035.4,1010.2244,0.08886632,228.0,104.0,5.907,99.29149,0.0,1035.8,1024.5298,0.055006932,133.0,15.0,13.531501,95.91603,0.0,1034.3,1019.38477,0.19847748,409.0,334.0
353,13.147,91.41566,0.0,1031.6,1027.3411,0.1858771,399.0,320.0,5.7809997,91.90214,0.1,1032.7,1016.4496,0.053632088,120.0,30.0,13.5565,97.24262,0.0,1032.0,1022.3435,0.18684703,397.0,317.0,7.5059996,99.64891,0.1,1032.4,1007.2482,0.059386324,134.0,17.0,6.107,94.53772,0.0,1032.5,1021.38226,0.050549887,106.0,8.0,13.6815,97.25084,0.0,1032.1,1016.9573,0.18910159,400.0,319.0
354,13.447,83.50331,0.0,1025.6,1021.37537,0.18405782,400.0,321.0,7.231,98.949776,0.2,1025.3,1009.18896,0.09476866,248.0,162.0,14.4565,95.49866,0.0,1025.7,1016.0234,0.19342586,401.0,321.0,8.156,100.0,0.5,1025.2,1000.29004,0.08096041,211.0,119.0,6.107,98.28244,0.4,1025.2,1014.1788,0.029559577,49.0,0.0,14.731501,95.23305,0.0,1025.7,1010.59503,0.19931822,402.0,321.0
355,14.597,86.47806,0.0,1019.6,1015.45734,0.1921389,394.0,317.0,8.731,98.95442,0.0,1020.3,1004.282,0.07482052,155.0,35.0,15.7565,98.268654,0.0,1019.9,1010.489,0.18827407,368.0,275.0,9.306,100.0,0.2,1019.8,995.0736,0.10197574,258.0,160.0,8.507,100.0,0.2,1019.8,1008.8603,0.085927196,234.0,137.0,15.3315,93.913284,0.0,1020.0,1005.1295,0.19084957,381.0,272.0
356,16.197,89.10823,0.0,1017.3,1013.18414,0.19682725,386.0,304.0,10.781,100.0,0.0,1016.7,1000.7923,0.10891124,252.0,150.0,16.5565,96.98245,0.0,1017.5,1008.1896,0.21210079,386.0,307.0,10.006,100.0,0.0,1016.8,992.1379,0.091054425,229.0,108.0,10.007,100.0,0.1,1017.1,1006.18164,0.07580171,183.0,36.0,16.481499,96.27717,0.0,1017.3,1002.75146,0.21423961,390.0,309.0
357,17.847,90.26866,0.0,1021.4,1017.2539,0.20730376,388.0,312.0,9.8810005,99.3149,0.0,1022.5,1006.6505,0.049419653,90.0,4.0,19.0065,97.960785,0.0,1021.7,1012.259,0.22667474,376.0,294.0,10.256,99.65891,0.0,1022.4,997.67615,0.10831592,248.0,111.0,10.607,100.0,0.0,1022.4,1011.4187,0.09101842,210.0,63.0,19.231499,97.34773,0.0,1021.7,1006.8915,0.23130482,386.0,305.0
358,16.397001,97.364555,0.0,1026.0,1021.82434,0.1944204,387.0,304.0,9.481,100.0,0.0,1025.7,1009.7955,0.07010627,149.0,40.0,15.9565,98.65305,0.0,1026.0,1016.4488,0.18578921,365.0,258.0,10.705999,100.0,0.0,1025.3,1000.723,0.08914023,182.0,71.0,9.257,99.30871,0.0,1025.4,1014.5206,0.049504407,105.0,9.0,16.9315,100.0,0.0,1026.1,1011.1882,0.20240027,388.0,304.0
359,15.947,97.025604,0.0,1027.9,1023.7485,0.19612713,396.0,322.0,9.231,97.32896,0.3,1026.3,1010.40314,0.0464773,78.0,1.0,17.5065,100.0,0.0,1027.9,1018.4647,0.18666747,349.0,263.0,10.356,99.3293,0.3,1026.4,1001.7961,0.048425596,79.0,6.0,9.457001,97.65892,0.2,1026.1,1015.2322,0.05039109,99.0,18.0,17.7815,97.00895,0.0,1027.9,1013.17957,0.2079344,389.0,307.0
360,17.947,91.47547,0.0,1026.8,1022.6121,0.21717374,396.0,321.0,11.531,99.6525,0.6,1027.9,1011.7598,0.1348461,327.0,266.0,17.8565,98.98868,0.0,1027.2,1017.6241,0.2188646,390.0,307.0,11.656,99.652985,0.0,1027.8,1002.94116,0.14512326,328.0,264.0,11.207001,98.64933,0.2,1027.9,1016.7942,0.13434517,324.0,257.0,17.9315,95.369,0.0,1027.1,1012.18713,0.22154556,396.0,318.0
361,15.547,95.79592,0.1,1027.1,1022.9436,0.16801278,339.0,223.0,10.831,99.315445,0.3,1028.2,1012.078,0.103785865,236.0,145.0,15.3065,100.0,0.0,1027.5,1018.0636,0.18777175,386.0,300.0,10.056,99.3101,0.0,1027.8,1003.14954,0.07218117,145.0,82.0,10.857,94.57408,0.0,1027.8,1016.9123,0.119011655,274.0,190.0,15.3815,98.63938,0.0,1027.5,1012.7368,0.19830796,400.0,317.0
362,15.947,96.670235,0.0,1026.4,1022.2452,0.2020275,397.0,316.0,8.781,98.636665,0.1,1023.9,1007.9703,0.068328224,142.0,44.0,17.706501,97.28282,0.0,1026.2,1016.81464,0.21589833,384.0,295.0,10.056,93.992226,0.2,1023.6,998.9254,0.061026115,102.0,22.0,8.607,98.30147,0.2,1023.8,1012.9029,0.039422046,47.0,1.0,17.6315,94.349396,0.0,1026.5,1011.6933,0.21848126,396.0,313.0
363,16.097,89.97942,0.0,1026.6,1022.4318,0.20075552,401.0,322.0,8.931001,99.65735,0.2,1025.8,1009.7357,0.076203175,162.0,59.0,17.8065,94.933304,0.0,1026.4,1016.9088,0.2368144,396.0,313.0,8.806,100.0,0.4,1025.2,1000.52136,0.048261613,85.0,4.0,8.257,98.2947,0.6,1025.3,1014.3851,0.04374576,82.0,6.0,18.231499,89.91734,0.0,1026.6,1011.7802,0.2513069,404.0,327.0
364,18.097,90.15337,0.0,1032.5,1028.3198,0.2152039,393.0,317.0,8.481,96.63438,0.4,1032.4,1016.3294,0.101277,257.0,168.0,18.5565,93.41897,0.0,1032.7,1023.0966,0.22181085,392.0,315.0,12.356,100.0,0.2,1032.2,1007.4179,0.114284486,232.0,142.0,9.557,97.97765,0.1,1032.3,1021.3339,0.06870455,139.0,18.0,18.6815,96.99838,0.0,1032.7,1017.62866,0.22269768,394.0,314.0
